InputSize,Algorithm,RunningTime
46000,TandemRepeat,120.428961
46000,SuffixTree,102.74701
46000,TandemRepeat,119.4574
46000,SuffixTree,103.463169
46000,TandemRepeat,119.268363
46000,SuffixTree,115.513557
46000,TandemRepeat,122.580422
46000,SuffixTree,107.515717
46000,TandemRepeat,120.758222
46000,SuffixTree,109.314857
46000,TandemRepeat,123.588758
46000,SuffixTree,115.32375
46000,TandemRepeat,119.463418
46000,SuffixTree,133.53685
46000,TandemRepeat,119.877971
46000,SuffixTree,114.701181
46000,TandemRepeat,121.188644
46000,SuffixTree,102.262228
46000,TandemRepeat,119.923825
47000,SuffixTree,115.697269
47000,TandemRepeat,125.440837
47000,SuffixTree,118.214943
47000,TandemRepeat,122.338123
47000,SuffixTree,139.933341
47000,TandemRepeat,122.893651
47000,SuffixTree,105.831002
47000,TandemRepeat,142.993682
47000,SuffixTree,125.345528
47000,TandemRepeat,122.347744
47000,SuffixTree,110.963865
47000,TandemRepeat,122.611355
47000,SuffixTree,100.613017
47000,TandemRepeat,122.526234
47000,SuffixTree,106.921159
47000,TandemRepeat,124.949328
47000,SuffixTree,115.041615
47000,TandemRepeat,122.529594
47000,SuffixTree,126.560489
47000,TandemRepeat,121.860439
48000,SuffixTree,118.542606
48000,TandemRepeat,143.242134
48000,SuffixTree,134.243266
48000,TandemRepeat,124.324891
48000,SuffixTree,124.50654
48000,TandemRepeat,125.615081
48000,SuffixTree,111.868855
48000,TandemRepeat,125.234081
48000,SuffixTree,108.995457
48000,TandemRepeat,129.092798
48000,SuffixTree,109.556829
48000,TandemRepeat,127.186855
48000,SuffixTree,120.739716
48000,TandemRepeat,124.387594
48000,SuffixTree,137.312803
48000,TandemRepeat,125.413702
48000,SuffixTree,120.932252
48000,TandemRepeat,133.182029
48000,SuffixTree,109.131216
48000,TandemRepeat,125.302451
49000,SuffixTree,136.023122
49000,TandemRepeat,133.725996
49000,SuffixTree,116.652719
49000,TandemRepeat,127.602195
49000,SuffixTree,112.059569
49000,TandemRepeat,131.566856
49000,SuffixTree,125.812628
49000,TandemRepeat,127.462398
49000,SuffixTree,142.352309
49000,TandemRepeat,127.068868
49000,SuffixTree,110.624263
49000,TandemRepeat,144.58584
49000,SuffixTree,121.024127
49000,TandemRepeat,140.519902
49000,SuffixTree,118.269383
49000,TandemRepeat,128.261862
49000,SuffixTree,101.920324
49000,TandemRepeat,133.137627
49000,SuffixTree,121.4611
49000,TandemRepeat,127.729829
50000,SuffixTree,127.875678
50000,TandemRepeat,130.364416
50000,SuffixTree,122.423012
50000,TandemRepeat,130.884048
50000,SuffixTree,112.341601
50000,TandemRepeat,131.015116
50000,SuffixTree,116.068993
50000,TandemRepeat,131.085049
50000,SuffixTree,116.957751
50000,TandemRepeat,132.639684
50000,SuffixTree,128.654515
50000,TandemRepeat,130.318533
50000,SuffixTree,110.550849
50000,TandemRepeat,139.147461
50000,SuffixTree,124.210255
50000,TandemRepeat,131.023913
50000,SuffixTree,110.510123
50000,TandemRepeat,130.709727
50000,SuffixTree,125.22902
50000,TandemRepeat,131.170592
51000,SuffixTree,119.815387
51000,TandemRepeat,145.957796
51000,SuffixTree,119.400881
51000,TandemRepeat,135.11023
51000,SuffixTree,123.994887
51000,TandemRepeat,133.680232
51000,SuffixTree,115.171445
51000,TandemRepeat,133.300855
51000,SuffixTree,118.38368
51000,TandemRepeat,140.742279
51000,SuffixTree,128.412829
51000,TandemRepeat,133.727113
51000,SuffixTree,133.923791
51000,TandemRepeat,134.113996
51000,SuffixTree,121.652198
51000,TandemRepeat,133.371199
51000,SuffixTree,116.850583
51000,TandemRepeat,134.048698
51000,SuffixTree,110.471533
51000,TandemRepeat,133.551974
52000,SuffixTree,144.468293
52000,TandemRepeat,136.898766
52000,SuffixTree,153.45642
52000,TandemRepeat,136.265432
52000,SuffixTree,119.415308
52000,TandemRepeat,142.975161
52000,SuffixTree,130.773364
52000,TandemRepeat,141.968214
52000,SuffixTree,118.427353
52000,TandemRepeat,136.020022
52000,SuffixTree,130.647031
52000,TandemRepeat,136.838119
52000,SuffixTree,114.999787
52000,TandemRepeat,136.416554
52000,SuffixTree,130.458906
52000,TandemRepeat,137.841187
52000,SuffixTree,115.44177
52000,TandemRepeat,142.752892
52000,SuffixTree,130.257291
52000,TandemRepeat,136.776986
53000,SuffixTree,139.505418
53000,TandemRepeat,141.447343
53000,SuffixTree,126.560582
53000,TandemRepeat,139.607771
53000,SuffixTree,116.56199
53000,TandemRepeat,139.340369
53000,SuffixTree,133.094143
53000,TandemRepeat,139.092328
53000,SuffixTree,151.15281
53000,TandemRepeat,141.59277
53000,SuffixTree,122.83483
53000,TandemRepeat,139.336852
53000,SuffixTree,142.629003
53000,TandemRepeat,139.15195
53000,SuffixTree,122.299015
53000,TandemRepeat,145.055774
53000,SuffixTree,132.888449
53000,TandemRepeat,139.913853
53000,SuffixTree,119.518299
53000,TandemRepeat,138.83153
54000,SuffixTree,151.980351
54000,TandemRepeat,141.40488
54000,SuffixTree,127.638374
54000,TandemRepeat,141.712103
54000,SuffixTree,140.083051
54000,TandemRepeat,141.594602
54000,SuffixTree,120.14335
54000,TandemRepeat,153.058762
54000,SuffixTree,135.641541
54000,TandemRepeat,141.823061
54000,SuffixTree,132.258954
54000,TandemRepeat,142.434286
54000,SuffixTree,121.308151
54000,TandemRepeat,142.568796
54000,SuffixTree,135.65206
54000,TandemRepeat,141.582235
54000,SuffixTree,124.072443
54000,TandemRepeat,142.207771
54000,SuffixTree,135.10259
54000,TandemRepeat,142.175435
55000,SuffixTree,138.644307
55000,TandemRepeat,144.525397
55000,SuffixTree,141.72807
55000,TandemRepeat,147.615563
55000,SuffixTree,120.399053
55000,TandemRepeat,153.051701
55000,SuffixTree,129.123046
55000,TandemRepeat,144.212865
55000,SuffixTree,136.460044
55000,TandemRepeat,145.002865
55000,SuffixTree,134.753314
55000,TandemRepeat,147.668461
55000,SuffixTree,125.068421
55000,TandemRepeat,146.577774
55000,SuffixTree,138.333509
55000,TandemRepeat,144.398364
55000,SuffixTree,121.982469
55000,TandemRepeat,150.245204
55000,SuffixTree,139.383988
55000,TandemRepeat,144.852472
56000,SuffixTree,141.107579
56000,TandemRepeat,163.626388
56000,SuffixTree,129.663579
56000,TandemRepeat,152.817575
56000,SuffixTree,135.186535
56000,TandemRepeat,148.808295
56000,SuffixTree,115.520901
56000,TandemRepeat,163.437689
56000,SuffixTree,131.05419
56000,TandemRepeat,149.10094
56000,SuffixTree,136.95186
56000,TandemRepeat,157.269791
56000,SuffixTree,120.032398
56000,TandemRepeat,151.168927
56000,SuffixTree,138.158903
56000,TandemRepeat,149.239222
56000,SuffixTree,135.794658
56000,TandemRepeat,147.690945
56000,SuffixTree,132.462263
56000,TandemRepeat,147.804593
57000,SuffixTree,157.579309
57000,TandemRepeat,150.19707
57000,SuffixTree,132.014318
57000,TandemRepeat,149.393935
57000,SuffixTree,130.590541
57000,TandemRepeat,157.463388
57000,SuffixTree,144.545929
57000,TandemRepeat,152.416023
57000,SuffixTree,127.358627
57000,TandemRepeat,168.941395
57000,SuffixTree,131.51244
57000,TandemRepeat,150.495246
57000,SuffixTree,141.11235
57000,TandemRepeat,150.580171
57000,SuffixTree,125.279901
57000,TandemRepeat,151.502137
57000,SuffixTree,134.927971
57000,TandemRepeat,153.072138
57000,SuffixTree,136.528604
57000,TandemRepeat,152.661893
58000,SuffixTree,150.085729
58000,TandemRepeat,152.745305
58000,SuffixTree,172.481915
58000,TandemRepeat,152.880231
58000,SuffixTree,137.608957
58000,TandemRepeat,152.916904
58000,SuffixTree,148.661981
58000,TandemRepeat,152.654672
58000,SuffixTree,120.34173
58000,TandemRepeat,170.285643
58000,SuffixTree,137.187263
58000,TandemRepeat,154.280317
58000,SuffixTree,145.158285
58000,TandemRepeat,160.553941
58000,SuffixTree,125.950362
58000,TandemRepeat,154.158692
58000,SuffixTree,146.09408
58000,TandemRepeat,156.272798
58000,SuffixTree,136.83552
58000,TandemRepeat,166.061378
59000,SuffixTree,203.187985
59000,TandemRepeat,157.614145
59000,SuffixTree,135.897952
59000,TandemRepeat,156.405459
59000,SuffixTree,138.084941
59000,TandemRepeat,159.729458
59000,SuffixTree,141.987736
59000,TandemRepeat,175.346739
59000,SuffixTree,176.331712
59000,TandemRepeat,165.098989
59000,SuffixTree,139.813228
59000,TandemRepeat,155.179287
59000,SuffixTree,135.832988
59000,TandemRepeat,161.428417
59000,SuffixTree,137.190264
59000,TandemRepeat,155.966407
59000,SuffixTree,139.331933
59000,TandemRepeat,156.791373
59000,SuffixTree,148.030197
59000,TandemRepeat,157.964771
60000,SuffixTree,158.035955
60000,TandemRepeat,160.310616
60000,SuffixTree,152.001971
60000,TandemRepeat,168.651189
60000,SuffixTree,139.571861
60000,TandemRepeat,159.00765
60000,SuffixTree,148.153054
60000,TandemRepeat,159.348596
60000,SuffixTree,135.774923
60000,TandemRepeat,159.148918
60000,SuffixTree,154.831544
60000,TandemRepeat,160.023332
60000,SuffixTree,133.856678
60000,TandemRepeat,169.113971
60000,SuffixTree,144.490976
60000,TandemRepeat,158.260871
60000,SuffixTree,158.879342
60000,TandemRepeat,158.534853
60000,SuffixTree,164.082964
60000,TandemRepeat,158.25586
61000,SuffixTree,169.416548
61000,TandemRepeat,161.477921
61000,SuffixTree,145.964582
61000,TandemRepeat,161.163517
61000,SuffixTree,143.663342
61000,TandemRepeat,160.912888
61000,SuffixTree,142.690198
61000,TandemRepeat,162.439135
61000,SuffixTree,136.01351
61000,TandemRepeat,171.36706
61000,SuffixTree,156.330296
61000,TandemRepeat,160.705497
61000,SuffixTree,181.948772
61000,TandemRepeat,161.319136
61000,SuffixTree,143.834098
61000,TandemRepeat,162.695019
61000,SuffixTree,147.225975
61000,TandemRepeat,164.402337
61000,SuffixTree,141.464213
61000,TandemRepeat,169.243579
62000,SuffixTree,157.014485
62000,TandemRepeat,163.316103
62000,SuffixTree,148.919836
62000,TandemRepeat,164.71401
62000,SuffixTree,156.006913
62000,TandemRepeat,167.011366
62000,SuffixTree,188.346623
62000,TandemRepeat,164.207752
62000,SuffixTree,157.807641
62000,TandemRepeat,163.919337
62000,SuffixTree,144.212433
62000,TandemRepeat,164.086486
62000,SuffixTree,168.076903
62000,TandemRepeat,163.225617
62000,SuffixTree,141.331696
62000,TandemRepeat,176.401569
62000,SuffixTree,158.108621
62000,TandemRepeat,164.077028
62000,SuffixTree,142.059754
62000,TandemRepeat,164.096136
63000,SuffixTree,155.747281
63000,TandemRepeat,172.636428
63000,SuffixTree,164.075497
63000,TandemRepeat,166.270981
63000,SuffixTree,191.254061
63000,TandemRepeat,167.933857
63000,SuffixTree,160.115652
63000,TandemRepeat,172.455368
63000,SuffixTree,144.900267
63000,TandemRepeat,172.125751
63000,SuffixTree,160.783254
63000,TandemRepeat,167.221158
63000,SuffixTree,141.77576
63000,TandemRepeat,167.239101
63000,SuffixTree,159.710794
63000,TandemRepeat,168.215492
63000,SuffixTree,143.885026
63000,TandemRepeat,171.89957
63000,SuffixTree,159.752131
63000,TandemRepeat,166.921112
64000,SuffixTree,172.867678
64000,TandemRepeat,168.795959
64000,SuffixTree,162.6947
64000,TandemRepeat,171.734847
64000,SuffixTree,151.131452
64000,TandemRepeat,169.931574
64000,SuffixTree,163.371481
64000,TandemRepeat,172.215924
64000,SuffixTree,144.826841
64000,TandemRepeat,177.94575
64000,SuffixTree,164.342892
64000,TandemRepeat,170.951016
64000,SuffixTree,157.581822
64000,TandemRepeat,170.696924
64000,SuffixTree,163.27412
64000,TandemRepeat,169.800433
64000,SuffixTree,146.664433
64000,TandemRepeat,169.224363
64000,SuffixTree,152.263071
64000,TandemRepeat,175.129483
65000,SuffixTree,181.142504
65000,TandemRepeat,172.724074
65000,SuffixTree,177.100886
65000,TandemRepeat,189.821703
65000,SuffixTree,156.023651
65000,TandemRepeat,178.221265
65000,SuffixTree,165.212231
65000,TandemRepeat,171.675055
65000,SuffixTree,142.524049
65000,TandemRepeat,172.914823
65000,SuffixTree,151.719183
65000,TandemRepeat,176.902145
65000,SuffixTree,154.304354
65000,TandemRepeat,193.255777
65000,SuffixTree,194.609418
65000,TandemRepeat,173.467776
65000,SuffixTree,162.408957
65000,TandemRepeat,174.739076
65000,SuffixTree,147.030728
65000,TandemRepeat,172.972495
66000,SuffixTree,168.864236
66000,TandemRepeat,176.325643
66000,SuffixTree,155.921205
66000,TandemRepeat,174.213139
66000,SuffixTree,162.904239
66000,TandemRepeat,174.969162
66000,SuffixTree,183.598074
66000,TandemRepeat,175.20718
66000,SuffixTree,176.794013
66000,TandemRepeat,177.882705
66000,SuffixTree,158.836503
66000,TandemRepeat,174.737181
66000,SuffixTree,168.860609
66000,TandemRepeat,176.201896
66000,SuffixTree,149.345333
66000,TandemRepeat,176.187212
66000,SuffixTree,162.771155
66000,TandemRepeat,177.656836
66000,SuffixTree,157.734265
66000,TandemRepeat,176.469406
67000,SuffixTree,169.502017
67000,TandemRepeat,201.02867
67000,SuffixTree,195.304961
67000,TandemRepeat,178.009341
67000,SuffixTree,164.963332
67000,TandemRepeat,181.308956
67000,SuffixTree,147.414998
67000,TandemRepeat,178.377446
67000,SuffixTree,158.145709
67000,TandemRepeat,185.355462
67000,SuffixTree,173.53279
67000,TandemRepeat,177.888165
67000,SuffixTree,190.553169
67000,TandemRepeat,178.535977
67000,SuffixTree,154.495117
67000,TandemRepeat,177.492629
67000,SuffixTree,171.237827
67000,TandemRepeat,180.913747
67000,SuffixTree,143.139307
67000,TandemRepeat,197.355005
68000,SuffixTree,176.325369
68000,TandemRepeat,195.523919
68000,SuffixTree,170.189619
68000,TandemRepeat,182.117664
68000,SuffixTree,164.535963
68000,TandemRepeat,181.168699
68000,SuffixTree,162.375795
68000,TandemRepeat,184.467559
68000,SuffixTree,175.617675
68000,TandemRepeat,180.928317
68000,SuffixTree,187.646131
68000,TandemRepeat,179.997104
68000,SuffixTree,175.463473
68000,TandemRepeat,187.601675
68000,SuffixTree,157.250826
68000,TandemRepeat,184.492137
68000,SuffixTree,177.487173
68000,TandemRepeat,181.845365
68000,SuffixTree,151.962607
68000,TandemRepeat,182.342612
69000,SuffixTree,194.212928
69000,TandemRepeat,185.821721
69000,SuffixTree,168.410171
69000,TandemRepeat,182.997925
69000,SuffixTree,188.332851
69000,TandemRepeat,186.19615
69000,SuffixTree,153.565259
69000,TandemRepeat,189.894061
69000,SuffixTree,182.564633
69000,TandemRepeat,183.100211
69000,SuffixTree,173.239726
69000,TandemRepeat,185.052565
69000,SuffixTree,177.229735
69000,TandemRepeat,182.961216
69000,SuffixTree,148.983626
69000,TandemRepeat,205.687358
69000,SuffixTree,168.232546
69000,TandemRepeat,184.379541
69000,SuffixTree,179.285334
69000,TandemRepeat,184.082028
70000,SuffixTree,169.474444
70000,TandemRepeat,187.503519
70000,SuffixTree,163.967686
70000,TandemRepeat,209.795842
70000,SuffixTree,187.714599
70000,TandemRepeat,187.001167
70000,SuffixTree,173.917773
70000,TandemRepeat,193.041033
70000,SuffixTree,148.73478
70000,TandemRepeat,186.782525
70000,SuffixTree,177.454915
70000,TandemRepeat,187.081629
70000,SuffixTree,170.9168
70000,TandemRepeat,188.22953
70000,SuffixTree,175.678716
70000,TandemRepeat,187.343679
70000,SuffixTree,179.514189
70000,TandemRepeat,187.247994
70000,SuffixTree,167.118215
70000,TandemRepeat,186.499656
71000,SuffixTree,194.454767
71000,TandemRepeat,195.31192
71000,SuffixTree,153.612395
71000,TandemRepeat,209.855186
71000,SuffixTree,165.457924
71000,TandemRepeat,190.288763
71000,SuffixTree,173.607857
71000,TandemRepeat,189.207485
71000,SuffixTree,168.481839
71000,TandemRepeat,198.15777
71000,SuffixTree,167.399274
71000,TandemRepeat,188.813145
71000,SuffixTree,191.402853
71000,TandemRepeat,190.28431
71000,SuffixTree,166.49561
71000,TandemRepeat,189.058029
71000,SuffixTree,183.04422
71000,TandemRepeat,189.277253
71000,SuffixTree,149.792955
71000,TandemRepeat,210.001817
72000,SuffixTree,191.469723
72000,TandemRepeat,194.906789
72000,SuffixTree,172.085618
72000,TandemRepeat,201.19308
72000,SuffixTree,176.443012
72000,TandemRepeat,191.093663
72000,SuffixTree,186.028692
72000,TandemRepeat,191.145311
72000,SuffixTree,170.331728
72000,TandemRepeat,192.398699
72000,SuffixTree,186.238107
72000,TandemRepeat,202.687356
72000,SuffixTree,165.585048
72000,TandemRepeat,192.952714
72000,SuffixTree,190.870441
72000,TandemRepeat,194.024828
72000,SuffixTree,171.749251
72000,TandemRepeat,193.101027
72000,SuffixTree,164.391538
72000,TandemRepeat,192.673745
73000,SuffixTree,196.836039
73000,TandemRepeat,193.586289
73000,SuffixTree,176.266907
73000,TandemRepeat,196.364658
73000,SuffixTree,187.152187
73000,TandemRepeat,201.394171
73000,SuffixTree,168.858971
73000,TandemRepeat,197.924262
73000,SuffixTree,190.333311
73000,TandemRepeat,196.340343
73000,SuffixTree,162.21058
73000,TandemRepeat,195.405232
73000,SuffixTree,179.991969
73000,TandemRepeat,210.067359
73000,SuffixTree,190.333669
73000,TandemRepeat,194.961289
73000,SuffixTree,229.843475
73000,TandemRepeat,194.482555
73000,SuffixTree,181.732746
73000,TandemRepeat,194.434216
74000,SuffixTree,185.998956
74000,TandemRepeat,198.537323
74000,SuffixTree,189.241095
74000,TandemRepeat,198.270101
74000,SuffixTree,221.391516
74000,TandemRepeat,196.643631
74000,SuffixTree,200.234924
74000,TandemRepeat,199.069293
74000,SuffixTree,174.017672
74000,TandemRepeat,196.97827
74000,SuffixTree,191.533368
74000,TandemRepeat,198.744209
74000,SuffixTree,170.764565
74000,TandemRepeat,198.5759
74000,SuffixTree,197.844136
74000,TandemRepeat,197.897605
74000,SuffixTree,167.621109
74000,TandemRepeat,222.472199
74000,SuffixTree,215.224521
74000,TandemRepeat,198.329471
75000,SuffixTree,206.680451
75000,TandemRepeat,200.498663
75000,SuffixTree,170.728544
75000,TandemRepeat,200.504304
75000,SuffixTree,182.790073
75000,TandemRepeat,210.300931
75000,SuffixTree,192.702126
75000,TandemRepeat,208.555409
75000,SuffixTree,216.741791
75000,TandemRepeat,199.424703
75000,SuffixTree,177.668339
75000,TandemRepeat,201.464367
75000,SuffixTree,185.653282
75000,TandemRepeat,200.889277
75000,SuffixTree,181.50751
75000,TandemRepeat,207.246563
75000,SuffixTree,194.582182
75000,TandemRepeat,207.156523
75000,SuffixTree,172.586179
75000,TandemRepeat,200.146297
76000,SuffixTree,199.631971
76000,TandemRepeat,202.919123
76000,SuffixTree,177.762044
76000,TandemRepeat,204.859326
76000,SuffixTree,197.910951
76000,TandemRepeat,208.08533
76000,SuffixTree,228.256931
76000,TandemRepeat,202.321726
76000,SuffixTree,207.737249
76000,TandemRepeat,207.633114
76000,SuffixTree,178.837545
76000,TandemRepeat,203.06033
76000,SuffixTree,196.693718
76000,TandemRepeat,203.232018
76000,SuffixTree,178.034687
76000,TandemRepeat,209.531431
76000,SuffixTree,195.902003
76000,TandemRepeat,204.857855
76000,SuffixTree,176.661268
76000,TandemRepeat,202.991624
77000,SuffixTree,202.287749
77000,TandemRepeat,208.144467
77000,SuffixTree,186.152872
77000,TandemRepeat,207.704365
77000,SuffixTree,179.698416
77000,TandemRepeat,205.226319
77000,SuffixTree,185.287904
77000,TandemRepeat,228.505734
77000,SuffixTree,259.231735
77000,TandemRepeat,205.533336
77000,SuffixTree,185.670671
77000,TandemRepeat,205.837244
77000,SuffixTree,173.465823
77000,TandemRepeat,207.814015
77000,SuffixTree,199.855498
77000,TandemRepeat,207.260366
77000,SuffixTree,189.360227
77000,TandemRepeat,207.024335
77000,SuffixTree,198.956713
77000,TandemRepeat,207.986934
78000,SuffixTree,198.462776
78000,TandemRepeat,209.164561
78000,SuffixTree,189.804806
78000,TandemRepeat,209.595099
78000,SuffixTree,201.715541
78000,TandemRepeat,208.177215
78000,SuffixTree,193.439025
78000,TandemRepeat,211.20165
78000,SuffixTree,207.003933
78000,TandemRepeat,210.896523
78000,SuffixTree,182.200084
78000,TandemRepeat,209.1831
78000,SuffixTree,202.054172
78000,TandemRepeat,210.648284
78000,SuffixTree,180.198552
78000,TandemRepeat,208.62153
78000,SuffixTree,212.550247
78000,TandemRepeat,211.184202
78000,SuffixTree,185.151777
78000,TandemRepeat,219.016896
79000,SuffixTree,244.321032
79000,TandemRepeat,210.761552
79000,SuffixTree,180.399715
79000,TandemRepeat,213.09375
79000,SuffixTree,199.992735
79000,TandemRepeat,211.529875
79000,SuffixTree,221.751009
79000,TandemRepeat,214.406406
79000,SuffixTree,238.23216
79000,TandemRepeat,211.359082
79000,SuffixTree,205.713211
79000,TandemRepeat,214.653113
79000,SuffixTree,186.267753
79000,TandemRepeat,211.05388
79000,SuffixTree,204.187232
79000,TandemRepeat,210.895511
79000,SuffixTree,190.091219
79000,TandemRepeat,212.304821
79000,SuffixTree,205.383154
79000,TandemRepeat,236.29823
80000,SuffixTree,229.271233
80000,TandemRepeat,214.059508
80000,SuffixTree,195.637272
80000,TandemRepeat,214.371632
80000,SuffixTree,189.582322
80000,TandemRepeat,215.117644
80000,SuffixTree,177.482153
80000,TandemRepeat,237.66115
80000,SuffixTree,195.961887
80000,TandemRepeat,215.268615
80000,SuffixTree,192.307197
80000,TandemRepeat,215.705791
80000,SuffixTree,184.639334
80000,TandemRepeat,214.172142
80000,SuffixTree,187.070006
80000,TandemRepeat,218.918949
80000,SuffixTree,206.640296
80000,TandemRepeat,213.592762
80000,SuffixTree,208.235542
80000,TandemRepeat,213.940095
81000,SuffixTree,204.708414
81000,TandemRepeat,218.272686
81000,SuffixTree,207.453918
81000,TandemRepeat,217.293595
81000,SuffixTree,233.71157
81000,TandemRepeat,225.846096
81000,SuffixTree,206.968592
81000,TandemRepeat,229.894655
81000,SuffixTree,193.45495
81000,TandemRepeat,216.630308
81000,SuffixTree,196.814525
81000,TandemRepeat,217.520209
81000,SuffixTree,209.71509
81000,TandemRepeat,216.55277
81000,SuffixTree,188.547485
81000,TandemRepeat,223.904027
81000,SuffixTree,209.900803
81000,TandemRepeat,223.555083
81000,SuffixTree,190.05557
81000,TandemRepeat,219.558136
82000,SuffixTree,224.915113
82000,TandemRepeat,219.731053
82000,SuffixTree,197.495469
82000,TandemRepeat,220.602946
82000,SuffixTree,216.497765
82000,TandemRepeat,222.206271
82000,SuffixTree,187.901179
82000,TandemRepeat,225.671286
82000,SuffixTree,216.671321
82000,TandemRepeat,219.250504
82000,SuffixTree,198.70273
82000,TandemRepeat,220.134767
82000,SuffixTree,212.35575
82000,TandemRepeat,221.44512
82000,SuffixTree,202.064815
82000,TandemRepeat,219.245211
82000,SuffixTree,224.131371
82000,TandemRepeat,219.152387
82000,SuffixTree,193.870166
82000,TandemRepeat,219.704208
83000,SuffixTree,227.761239
83000,TandemRepeat,223.382665
83000,SuffixTree,185.585227
83000,TandemRepeat,249.925441
83000,SuffixTree,199.280984
83000,TandemRepeat,222.763325
83000,SuffixTree,208.920716
83000,TandemRepeat,225.985938
83000,SuffixTree,191.473791
83000,TandemRepeat,221.793284
83000,SuffixTree,201.012068
83000,TandemRepeat,222.020928
83000,SuffixTree,205.142896
83000,TandemRepeat,229.540066
83000,SuffixTree,191.218774
83000,TandemRepeat,234.76596
83000,SuffixTree,207.532895
83000,TandemRepeat,222.49293
83000,SuffixTree,241.605323
83000,TandemRepeat,223.203457
84000,SuffixTree,206.724041
84000,TandemRepeat,226.811067
84000,SuffixTree,211.463671
84000,TandemRepeat,226.913102
84000,SuffixTree,198.79348
84000,TandemRepeat,237.038209
84000,SuffixTree,204.356218
84000,TandemRepeat,224.716908
84000,SuffixTree,209.12352
84000,TandemRepeat,227.763664
84000,SuffixTree,212.83713
84000,TandemRepeat,225.950885
84000,SuffixTree,234.805479
84000,TandemRepeat,226.770995
84000,SuffixTree,212.940186
84000,TandemRepeat,225.423657
84000,SuffixTree,225.360028
84000,TandemRepeat,225.401856
84000,SuffixTree,193.832719
84000,TandemRepeat,226.318055
85000,SuffixTree,236.645328
85000,TandemRepeat,234.313533
85000,SuffixTree,194.852965
85000,TandemRepeat,261.515005
85000,SuffixTree,204.984508
85000,TandemRepeat,229.742807
85000,SuffixTree,217.108119
85000,TandemRepeat,232.699247
85000,SuffixTree,192.08638
85000,TandemRepeat,227.987397
85000,SuffixTree,211.392875
85000,TandemRepeat,235.142439
85000,SuffixTree,219.630134
85000,TandemRepeat,228.459494
85000,SuffixTree,196.097622
85000,TandemRepeat,227.832163
85000,SuffixTree,221.919995
85000,TandemRepeat,227.292616
85000,SuffixTree,245.763642
85000,TandemRepeat,236.092998
86000,SuffixTree,236.129702
86000,TandemRepeat,238.045311
86000,SuffixTree,204.163143
86000,TandemRepeat,230.99392
86000,SuffixTree,228.674741
86000,TandemRepeat,230.816148
86000,SuffixTree,202.95188
86000,TandemRepeat,230.987028
86000,SuffixTree,230.118905
86000,TandemRepeat,236.329243
86000,SuffixTree,195.072562
86000,TandemRepeat,233.46787
86000,SuffixTree,212.732163
86000,TandemRepeat,259.541358
86000,SuffixTree,245.67944
86000,TandemRepeat,231.528868
86000,SuffixTree,215.494634
86000,TandemRepeat,237.475786
86000,SuffixTree,199.242519
86000,TandemRepeat,238.343384
87000,SuffixTree,229.910416
87000,TandemRepeat,234.549837
87000,SuffixTree,208.134762
87000,TandemRepeat,234.28349
87000,SuffixTree,210.260399
87000,TandemRepeat,234.367146
87000,SuffixTree,207.357077
87000,TandemRepeat,260.706794
87000,SuffixTree,216.701581
87000,TandemRepeat,236.657635
87000,SuffixTree,227.55639
87000,TandemRepeat,235.933643
87000,SuffixTree,197.301818
87000,TandemRepeat,232.91059
87000,SuffixTree,208.796124
87000,TandemRepeat,247.370101
87000,SuffixTree,222.760776
87000,TandemRepeat,248.130198
87000,SuffixTree,213.097297
87000,TandemRepeat,233.44357
88000,SuffixTree,220.191372
88000,TandemRepeat,237.2029
88000,SuffixTree,220.596781
88000,TandemRepeat,237.44442
88000,SuffixTree,225.457473
88000,TandemRepeat,237.594033
88000,SuffixTree,224.224111
88000,TandemRepeat,246.30827
88000,SuffixTree,226.85621
88000,TandemRepeat,247.547365
88000,SuffixTree,239.40495
88000,TandemRepeat,240.520904
88000,SuffixTree,240.226749
88000,TandemRepeat,248.382872
88000,SuffixTree,254.14354
88000,TandemRepeat,248.32366
88000,SuffixTree,230.573845
88000,TandemRepeat,238.688112
88000,SuffixTree,213.350861
88000,TandemRepeat,236.496117
89000,SuffixTree,237.345561
89000,TandemRepeat,252.341821
89000,SuffixTree,231.342872
89000,TandemRepeat,248.277893
89000,SuffixTree,214.485382
89000,TandemRepeat,241.926802
89000,SuffixTree,214.91779
89000,TandemRepeat,243.796192
89000,SuffixTree,232.893591
89000,TandemRepeat,240.420205
89000,SuffixTree,221.386765
89000,TandemRepeat,240.41981
89000,SuffixTree,245.224067
89000,TandemRepeat,245.122229
89000,SuffixTree,210.132784
89000,TandemRepeat,239.183219
89000,SuffixTree,228.300738
89000,TandemRepeat,240.937712
89000,SuffixTree,214.580632
89000,TandemRepeat,246.507251
90000,SuffixTree,224.754544
90000,TandemRepeat,275.119389
90000,SuffixTree,221.078325
90000,TandemRepeat,242.192187
90000,SuffixTree,231.423387
90000,TandemRepeat,242.943518
90000,SuffixTree,205.459374
90000,TandemRepeat,244.846739
90000,SuffixTree,224.354549
90000,TandemRepeat,248.746316
90000,SuffixTree,232.96912
90000,TandemRepeat,242.951868
90000,SuffixTree,211.363872
90000,TandemRepeat,242.226767
90000,SuffixTree,234.346158
90000,TandemRepeat,249.453646
90000,SuffixTree,270.226832
90000,TandemRepeat,242.554091
90000,SuffixTree,213.731999
90000,TandemRepeat,246.730823
91000,SuffixTree,248.163932
91000,TandemRepeat,245.998459
91000,SuffixTree,259.773507
